,upid,assembly_acc,assembly_version,wgs_acc,wgs_version,assembly_name,assembly_level,study_ref,description,total_length,ungapped_length,circular,ncbi_id,scientific_name,common_name,kingdom,num_rfam_regions,num_families,is_reference,is_representative,created,updated,_dlt_load_id,_dlt_id
89,RG000000098,MT039890.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SNU01, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,CuBzOfCmN51L5w
90,RG000000099,MT044257.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-IL2/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,76Lxpr9GlAnu3g
91,RG000000100,MT044258.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA6/2020, complete genome",29858,29858,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,2Qhv2OB8cVNXrQ
92,RG000000101,MT049951.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/Yunnan-01/2020, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,hG9q8u5uXYfT8Q
93,RG000000102,MT050493.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/IND/166/2020, complete genome",29851,29851,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,cVYH3MlnGbraOg
94,RG000000103,MT066156.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/ITA/INMI1/2020, complete genome",29867,29867,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,GHOuMFMnui1ZYw
95,RG000000104,MT066175.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/NTU01/TWN/human/2020, complete genome",29870,29870,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,+120NYh5VYovIw
96,RG000000105,MT066176.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/NTU02/TWN/human/2020, complete genome",29870,29870,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,V65lAyAbCHuKPw
97,RG000000106,MT072688.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/NPL/61-TW/2020, complete genome",29811,29811,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,3hev6A6v06bVog
98,RG000000107,MT093571.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/SWE/01/2020, complete genome",29886,29886,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,aXtZMEsvt6IazA
99,RG000000108,MT093631.2,2,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/WH-09/2020, complete genome",29860,29860,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,nzvPyQ6F8ntIjA
100,RG000000109,MT106052.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA7/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,ypY80I8ULzB0Qg
101,RG000000110,MT106053.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA8/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,yFxEAb14wt99Fw
102,RG000000111,MT106054.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-TX1/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,92bmtc76lYyYYA
103,RG000000112,MT118835.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CA9/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,0fdeOFcrQhCAdA
104,RG000000113,MT121215.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/SH01/2020, complete genome",29945,29945,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,p0pcYnc7IeBq1w
105,RG000000114,MT123290.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC01/2020, complete genome",29891,29891,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,Brzlkmpql9GdVg
106,RG000000115,MT123291.2,2,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC02/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,x4IxeAL0QT2GDg
107,RG000000116,MT123292.2,2,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC04/2020, complete genome",29923,29923,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,/VkwcwpVn6yn6g
108,RG000000117,MT123293.2,2,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/IQTC03/2020, complete genome",29871,29871,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,reg+4T/N5taAWA
109,RG000000118,MT126808.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/BRA/SP02/2020, complete genome",29876,29876,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,07HJi6KdjGS66w
110,RG000000119,MT135043.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/233/2020, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,1ynrhjFAP7KvIA
111,RG000000120,MT135044.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/CHN/235/2020, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,yQhKacKRS7cCVg
112,RG000000121,MT152824.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA2/2020, complete genome",29878,29878,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,LtRTvhyJIpdwQg
113,RG000000122,MT159705.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-7/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,vrl1PtA7+R42mg
114,RG000000123,MT159706.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-8/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,ZUsYqyNOY8LLqw
115,RG000000124,MT159707.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-10/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,QeTLs12BPSYSzg
116,RG000000125,MT159708.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-11/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,bRy5MSGcUDdnwQ
117,RG000000126,MT159709.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-12/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,oQaYXT3Tu9B1RQ
118,RG000000127,MT159712.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-14/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,XRKgNhsBg4A6xQ
119,RG000000128,MT159715.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-17/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,fscci0pKN8DJtQ
120,RG000000129,MT159716.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-18/2020, complete genome",29867,29867,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,15jzVbMkJh0+8Q
121,RG000000130,MT159717.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-1/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,ZH0zqilFSdWfYw
122,RG000000131,MT159718.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-2/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,e6Vy36f3BkpbiQ
123,RG000000132,MT159720.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-4/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,Xt4Nh47CLkSWNg
124,RG000000133,MT159722.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-6/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,DweNmhJgK2bP5Q
125,RG000000134,MT163716.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA3-UW1/2020, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,fDBBQ9jVxAQZCw
126,RG000000135,MT163717.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA4-UW2/2020, complete genome",29897,29897,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,kiZwlmlORZwK8A
127,RG000000136,MT163718.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA6-UW3/2020, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,4JhpnUEgKOQ80g
128,RG000000137,MT163719.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA7-UW4/2020, complete genome",29903,29903,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,6q8PFgXdDxGBAw
129,RG000000138,MT163720.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA8-UW5/2020, partial genome",29732,29732,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,6QSW8uhC7QJjGA
130,RG000000139,MT163721.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/WA9-UW6/2020, partial genome",29325,29325,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,pqI+/q9eqvwptw
131,RG000000140,MT184908.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-21/2020, complete genome",29880,29880,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,Iad5u0vCTzpaig
132,RG000000141,MT184910.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-23/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,uPGptbnrgWPhgQ
133,RG000000142,MT184911.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-24/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,WHMpovRkia6Z4Q
134,RG000000143,MT184912.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-25/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,LmsVMfvsurSTUQ
135,RG000000144,MT184913.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate 2019-nCoV/USA-CruiseA-26/2020, complete genome",29882,29882,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,1LMKmK8SJQKdng
136,RG000000145,MT188339.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate USA/MN3-MDH3/2020, complete genome",29783,29783,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,SUSa/U9n7vvrMQ
137,RG000000146,MT188340.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate USA/MN2-MDH2/2020, complete genome",29845,29845,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,yYnJKrv0HgMqLg
138,RG000000147,MT188341.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate USA/MN1-MDH1/2020, complete genome",29835,29835,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,9SfC8b4vsv/RtQ
139,RG000000148,MT192765.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/USA/PC00101P/2020, complete genome",29829,29829,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,aBghOQGaxZ/ZrQ
140,RG000000149,MT192772.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/VNM/nCoV-19-01S/2020, complete genome",29891,29891,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,ZJVJZ30ZOE8+Rg
141,RG000000150,MT192773.1,1,,,,complete-genome,,"Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/human/VNM/nCoV-19-02S/2020, complete genome",29890,29890,,2697049,Severe acute respiratory syndrome coronavirus 2,,Viruses,0,0,0,0,2020-05-06T14:56:57.000Z,2024-09-10T04:56:24.000Z,1731962247.2272599,31seIwtujW5Nmw
142,RG000000151,AB062063.2,2,,,,complete-genome,,"Tick-borne encephalitis virus gene, complete cds, strain:Oshima 5-10",11100,11100,,11084,Tick-borne encephalitis virus,,viruses,0,0,0,0,2020-09-11T00:21:29.000Z,2024-09-10T04:53:10.000Z,1731962247.2272599,g3XzDG9YR43RZg
143,RG000000152,AB114858.1,1,,,,complete-genome,,"Yokose virus genomic RNA, complete genome, strain:Oita 36",10857,10857,,64294,Yokose virus,,viruses,0,0,0,0,2020-09-11T00:21:30.000Z,2024-09-10T04:54:34.000Z,1731962247.2272599,ptE8o6jeF0gAXA
144,RG000000153,AB204803.1,1,,,,complete-genome,,"Dengue virus 1 genomic RNA, complete genome, strain: D1/hu/Yap/NIID27/2004",10706,10706,,11053,Dengue virus 1,,viruses,0,0,0,0,2020-09-11T00:21:31.000Z,2024-09-10T04:53:09.000Z,1731962247.2272599,Kx9/AAUwQDM8aA
145,RG000000154,AB262759.2,2,,,,complete-genome,,"Culex flavivirus genomic RNA, complete genome, strain: Tokyo",10837,10837,,390844,Culex flavivirus,,viruses,0,0,0,0,2020-09-11T00:21:32.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,90FbaA3YD01qcA
146,RG000000155,AB488408.1,1,,,,complete-genome,,"Aedes flavivirus genomic RNA, complete genome, strain: Narita-21",11064,11064,,390845,Aedes flavivirus,,viruses,0,0,0,0,2020-09-11T00:21:34.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,YAwAqcSA1SzBKg
147,RG000000156,AB543624.1,1,,,,complete-genome,,"Dengue virus 2 genomic RNA, complete genome, clone: R05-624",10731,10731,,11060,Dengue virus 2,,viruses,0,0,0,0,2020-09-11T00:21:35.000Z,2024-09-10T04:53:10.000Z,1731962247.2272599,XXJ9UeSOOqZSBw
148,RG000000157,AB608786.1,1,,,,complete-genome,,"Dengue virus 1 gene for polyprotein, complete cds, strain: NDF30",10749,10749,,11053,Dengue virus 1,,viruses,0,0,0,0,2020-09-11T00:21:36.000Z,2024-09-10T04:53:09.000Z,1731962247.2272599,gHYNLH5aTKLhRw
149,RG000000158,AB701766.1,1,,,,complete-genome,,"Culex flavivirus RNA, complete genome, strain: Toyama71",10837,10837,,390844,Culex flavivirus,,viruses,0,0,0,0,2020-09-11T00:21:37.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,5bjQXPPRKCxGVA
150,RG000000159,AB701776.1,1,,,,complete-genome,,"Culex flavivirus RNA, complete genome, strain: Toyama2627",10837,10837,,390844,Culex flavivirus,,viruses,0,0,0,0,2020-09-11T00:21:39.000Z,2024-09-10T04:55:54.000Z,1731962247.2272599,oyrZdwqu8O3kRA
151,RG000000160,AB917088.1,1,,,,complete-genome,,"Tembusu virus genomic RNA, complete genome, strain: TMUV-YY1Du",10990,10990,,64293,Tembusu virus,,viruses,0,0,0,0,2020-09-11T00:21:40.000Z,2024-09-10T04:54:34.000Z,1731962247.2272599,kewQLQv+ObxvYA
152,RG000000161,AB981186.1,1,,,,complete-genome,,"Mosquito flavivirus gene for polyprotein, complete cds, strain: YDFV/Oct/2013",10863,10863,,673515,Mosquito flavivirus,,viruses,0,0,0,0,2020-09-11T00:21:41.000Z,2024-09-10T04:56:02.000Z,1731962247.2272599,0/hOG9kXQNwtvg
153,RG000000162,AF052437.1,1,,,,complete-genome,,"Yellow fever virus clone HONG1 polyprotein gene, complete cds",10862,10862,,11089,Yellow fever virus,,viruses,0,0,0,0,2020-09-11T00:21:42.000Z,2020-09-10T23:27:06.000Z,1731962247.2272599,Vz2UnxRJJYUNsg
154,RG000000163,AF253419.1,1,,,,complete-genome,,"Langat virus strain TP21 polyprotein gene, complete cds",10943,10943,,11085,Langat virus,,viruses,0,0,0,0,2020-09-11T00:21:44.000Z,2024-09-10T04:53:10.000Z,1731962247.2272599,usju0G5OiKNtNQ
155,RG000000164,AF311056.1,1,,,,complete-genome,,"Deer tick virus strain ctb30 polyprotein gene, complete cds",10800,10800,,58535,Deer tick virus,,viruses,0,0,0,0,2020-09-11T00:21:45.000Z,2024-09-10T04:54:29.000Z,1731962247.2272599,f8LmpPXDhT6OoQ
156,RG000000165,AF331718.1,1,,,,complete-genome,,"Alkhurma virus strain 1176 polyprotein gene, complete cds",10685,10685,,172148,Alkhurma hemorrhagic fever virus,,viruses,0,0,0,0,2020-09-11T00:21:46.000Z,2024-09-10T04:55:39.000Z,1731962247.2272599,wDIuQ9ly/HUzPg
157,RG000000166,AF346759.1,1,,,,complete-genome,,"Tamana bat virus, complete genome",10428,10428,,161675,Tamana bat virus,,viruses,0,0,0,0,2020-09-11T00:21:47.000Z,2020-09-10T23:27:06.000Z,1731962247.2272599,rjYC9gGlTWKfLw
158,RG000000167,AJ299445.1,1,,,,complete-genome,,Montana myotis leukoencephalitis virus complete genomic RNA,10690,10690,,64312,Montana myotis leukoencephalitis virus,,viruses,0,0,0,0,2020-09-11T00:21:48.000Z,2024-09-10T04:54:34.000Z,1731962247.2272599,9ngi8hZ6i4L/EA
159,RG000000168,AY149904.1,1,,,,complete-genome,,"Kamiti River virus isolate SR-75 polyprotein precursor, gene, complete cds",11375,11375,,218849,Kamiti River virus,,viruses,0,0,0,0,2020-09-11T00:21:50.000Z,2024-09-10T04:55:44.000Z,1731962247.2272599,smfra1jtS+25bg
